,HHID,Year,Total,Farm_Prop,Livestock_Prop,Remittances_Prop,Off-Farm Employment_Prop,Other_Prop
1859,2610063,75,134000.0,0.1044776119402985,0.0,0.0,0.8955223880597015,0.0
1860,2610064,75,1045000.0,0.14832535885167464,0.0861244019138756,0.7655502392344498,0.0,0.0
1861,2610066,75,148000.0,0.0,0.6081081081081081,0.0,0.3918918918918919,0.0
1862,2610067,75,82000.0,0.12195121951219512,0.3902439024390244,0.0,0.4878048780487805,0.0
1863,2610068,75,4510000.0,0.0022172949002217295,0.0,0.9977827050997783,0.0,0.0
1864,2610070,75,396500.0,0.06305170239596469,0.029003783102143757,0.9079445145018915,0.0,0.0
1865,2610071,75,72000.0,0.6944444444444444,0.3055555555555556,0.0,0.0,0.0
1866,2610072,75,460000.0,0.03260869565217391,0.0,0.0,0.967391304347826,0.0
1867,2610073,75,49000.0,0.3469387755102041,0.0,0.0,0.6530612244897959,0.0
1868,2610074,75,160000.0,0.09375,0.28125,0.0,0.625,0.0
1869,2610075,75,1028000.0,0.029182879377431907,0.007782101167315175,0.7587548638132295,0.0,0.20428015564202334
1870,2610076,75,604000.0,0.0,0.0,0.0,0.9602649006622517,0.039735099337748346
1871,2610077,75,30000.0,0.0,1.0,0.0,0.0,0.0
1872,2610078,75,164000.0,0.4878048780487805,0.0,0.0,0.12195121951219512,0.3902439024390244
1873,2610079,75,80000.0,0.2,0.05,0.0,0.75,0.0
1874,2610081,75,1415000.0,0.10600706713780919,0.3286219081272085,0.5653710247349824,0.0,0.0
1875,2610083,75,67000.0,0.23880597014925373,0.08955223880597014,0.0,0.6716417910447762,0.0
1876,2610084,75,539000.0,0.07235621521335807,0.0,0.9276437847866419,0.0,0.0
1877,2610085,75,1185000.0,0.11814345991561181,0.08016877637130802,0.8016877637130801,0.0,0.0
1878,2610086,75,370000.0,0.0,0.1891891891891892,0.8108108108108109,0.0,0.0
1879,2610087,75,100000.0,0.0,0.2,0.0,0.8,0.0
1880,2610088,75,105000.0,0.0,0.0,0.0,1.0,0.0
1881,2610090,75,40000.0,0.0,0.0,0.0,1.0,0.0
1882,2610091,75,10000.0,0.0,0.0,0.0,1.0,0.0
1883,2610092,75,400000.0,0.0,0.0,0.0,1.0,0.0
1884,2610093,75,254000.0,0.0,0.007874015748031496,0.9448818897637795,0.047244094488188976,0.0
1885,2610095,75,40000.0,0.0,0.0,0.0,1.0,0.0
1886,2610100,75,255000.0,0.0,0.058823529411764705,0.9411764705882353,0.0,0.0
1887,2610101,75,210000.0,0.14285714285714285,0.3523809523809524,0.0,0.42857142857142855,0.0761904761904762
1888,2610102,75,120000.0,0.0,0.0,0.0,1.0,0.0
1889,2610103,75,418000.0,0.023923444976076555,0.35406698564593303,0.19138755980861244,0.430622009569378,0.0
1890,2610104,75,175200.0,0.0,0.5776255707762558,0.0,0.0,0.4223744292237443
1891,2610105,75,111000.0,0.0,1.0,0.0,0.0,0.0
1892,2610106,75,180000.0,0.0,0.0,1.0,0.0,0.0
1893,2610107,75,46000.0,0.34782608695652173,0.6521739130434783,0.0,0.0,0.0
1894,2610108,75,197500.0,0.017721518987341773,0.07088607594936709,0.0,0.0,0.9113924050632911
1895,2610109,75,686000.0,0.011661807580174927,0.04956268221574344,0.9037900874635568,0.0,0.03498542274052478
1896,2610111,75,250000.0,0.0,0.0,0.0,1.0,0.0
1897,2610118,75,205000.0,0.024390243902439025,0.0,0.975609756097561,0.0,0.0
1898,2610119,75,50000.0,0.0,0.44,0.0,0.56,0.0
1899,2610123,75,35000.0,0.0,0.0,0.0,1.0,0.0
1900,2610124,75,2000.0,0.0,1.0,0.0,0.0,0.0
1901,2611001,75,190000.0,0.05263157894736842,0.5263157894736842,0.0,0.42105263157894735,0.0
1902,2611002,75,777000.0,0.01287001287001287,0.003861003861003861,0.9266409266409267,0.0,0.05662805662805663
1903,2611003,75,400000.0,0.0,0.0,1.0,0.0,0.0
1904,2611004,75,816000.0,0.00980392156862745,0.00980392156862745,0.9803921568627451,0.0,0.0
1905,2611005,75,568000.0,0.03169014084507042,0.0,0.9683098591549296,0.0,0.0
1906,2611006,75,1320000.0,0.015151515151515152,0.5303030303030303,0.45454545454545453,0.0,0.0
1907,2611007,75,90000.0,0.0,0.0,0.0,1.0,0.0
1908,2611008,75,160000.0,0.0,0.0,0.0,1.0,0.0
1909,2611009,75,155000.0,0.41935483870967744,0.5806451612903226,0.0,0.0,0.0
1910,2611010,75,228000.0,0.10964912280701754,0.013157894736842105,0.0,0.8771929824561403,0.0
1911,2611011,75,570000.0,0.12280701754385964,0.0,0.8771929824561403,0.0,0.0
1912,2611012,75,267000.0,0.09737827715355805,0.7677902621722846,0.0,0.0,0.1348314606741573
1913,2611013,75,134000.0,0.7835820895522388,0.21641791044776118,0.0,0.0,0.0
1914,2611014,75,425000.0,0.03058823529411765,0.23058823529411765,0.7058823529411765,0.004705882352941176,0.02823529411764706
1915,2611015,75,219000.0,0.0228310502283105,0.0,0.9406392694063926,0.0365296803652968,0.0
1916,2611016,75,1442000.0,0.015256588072122053,0.013869625520110958,0.0,0.970873786407767,0.0
1917,2611017,75,800000.0,0.0,0.0,0.0,1.0,0.0
1918,2611018,75,6000.0,1.0,0.0,0.0,0.0,0.0
1919,2611019,75,173000.0,0.017341040462427744,0.0,0.0,0.9826589595375722,0.0
1920,2611020,75,182000.0,0.0,1.0,0.0,0.0,0.0
1921,2611021,75,133000.0,0.6390977443609023,0.0,0.0,0.0,0.3609022556390977
1922,2611024,75,193000.0,0.06735751295336788,0.0,0.9326424870466321,0.0,0.0
1923,2611025,75,17000.0,0.0,0.0,0.0,1.0,0.0
1924,2611026,75,203000.0,0.09359605911330049,0.1477832512315271,0.7389162561576355,0.019704433497536946,0.0
1925,2611027,75,112500.0,0.0,0.0,0.0,0.022222222222222223,0.9777777777777777
1926,2611028,75,25000.0,0.68,0.0,0.0,0.32,0.0
1927,2611030,75,67000.0,0.0,1.0,0.0,0.0,0.0
1928,2611032,75,250000.0,0.0,0.0,1.0,0.0,0.0
1929,2611033,75,442000.0,0.0,0.004524886877828055,0.0,0.45248868778280543,0.5429864253393665
1930,2611034,75,712000.0,0.014044943820224719,0.0,0.9831460674157303,0.0028089887640449437,0.0
1931,2611036,75,290000.0,0.1724137931034483,0.3103448275862069,0.0,0.5172413793103449,0.0
1932,2611037,75,30000.0,1.0,0.0,0.0,0.0,0.0
1933,2611038,75,51500.0,0.970873786407767,0.02912621359223301,0.0,0.0,0.0
1934,2611039,75,219000.0,0.0,0.091324200913242,0.8538812785388128,0.0,0.0547945205479452
1935,2611040,75,20000.0,1.0,0.0,0.0,0.0,0.0
1936,2611041,75,174000.0,0.13793103448275862,0.28735632183908044,0.5747126436781609,0.0,0.0
1937,2611042,75,320000.0,0.1875,0.125,0.0,0.0,0.6875
1938,2611044,75,5200.0,0.0,0.23076923076923078,0.0,0.5769230769230769,0.19230769230769232
1939,2611045,75,6000.0,1.0,0.0,0.0,0.0,0.0
1940,2611046,75,175000.0,1.0,0.0,0.0,0.0,0.0
1941,2611049,75,36000.0,0.0,0.0,0.0,0.0,1.0
1942,2611051,75,11000.0,1.0,0.0,0.0,0.0,0.0
1943,2611052,75,275000.0,0.0,0.09090909090909091,0.9090909090909091,0.0,0.0
1944,2611053,75,1338000.0,0.002242152466367713,0.026158445440956652,0.9715994020926756,0.0,0.0
1945,2611054,75,533000.0,0.0,0.06191369606003752,0.0,0.9380863039399625,0.0
1946,2611056,75,74000.0,0.24324324324324326,0.33783783783783783,0.0,0.0945945945945946,0.32432432432432434
1947,2611058,75,21000.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0
1948,2611060,75,221000.0,0.03167420814479638,0.01809954751131222,0.0,0.9502262443438914,0.0
1949,2611061,75,400000.0,0.0,0.0,0.0,1.0,0.0
1950,2611062,75,12000.0,0.0,0.0,0.0,1.0,0.0
1951,2611063,75,364000.0,0.10989010989010989,0.04120879120879121,0.8241758241758241,0.024725274725274724,0.0
1952,2611064,75,38000.0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0
1953,2611065,75,532500.0,0.0431924882629108,0.3032863849765258,0.5633802816901409,0.0,0.09014084507042254
1954,2611067,75,57000.0,0.42105263157894735,0.40350877192982454,0.17543859649122806,0.0,0.0
1955,2611068,75,221500.0,0.1580135440180587,0.006772009029345372,0.0,0.0,0.835214446952596
1956,2611069,75,150000.0,0.0,0.0,0.0,1.0,0.0
1957,2611070,75,49000.0,0.2653061224489796,0.0,0.0,0.0,0.7346938775510204
1958,2611071,75,160000.0,0.25,0.0,0.0,0.75,0.0
1959,2611072,75,270500.0,0.08133086876155268,0.031423290203327174,0.8872458410351202,0.0,0.0
1960,2611073,75,384000.0,0.020833333333333332,0.1875,0.78125,0.010416666666666666,0.0
1961,2611074,75,83500.0,0.041916167664670656,0.8383233532934131,0.0,0.11976047904191617,0.0
1962,2611075,75,300000.0,0.0,0.0,0.0,1.0,0.0
1963,2611076,75,40000.0,0.0,1.0,0.0,0.0,0.0
1964,2611077,75,50000.0,0.6,0.3,0.0,0.1,0.0
1965,2611078,75,605000.0,0.14214876033057852,0.2628099173553719,0.5950413223140496,0.0,0.0
1966,2611080,75,572080.0,0.17480072717102504,0.21689274227380786,0.31464130890784503,0.0,0.29366522164732206
1967,2611081,75,562080.0,0.16011955593509822,0.22075149444918873,0.32023911187019644,0.0,0.29888983774551664
1968,2611083,75,600000.0,0.0,0.0,1.0,0.0,0.0
1969,2611084,75,330000.0,0.0,0.0,0.0,1.0,0.0
1970,2611085,75,351000.0,0.07692307692307693,0.0,0.0,0.8547008547008547,0.06837606837606838
1971,2611086,75,714000.0,0.014005602240896359,0.0056022408963585435,0.9803921568627451,0.0,0.0
1972,2611087,75,34000.0,0.7352941176470589,0.2647058823529412,0.0,0.0,0.0
1973,2611088,75,20000.0,1.0,0.0,0.0,0.0,0.0
1974,2611089,75,32100.0,0.0,1.0,0.0,0.0,0.0
1975,2611090,75,771000.0,0.1297016861219196,0.17509727626459143,0.0,0.648508430609598,0.04669260700389105
1976,2611091,75,16000.0,0.0,0.25,0.0,0.75,0.0
1977,2611092,75,24000.0,0.0,0.0,0.0,0.0,1.0
1978,2611093,75,154000.0,0.15584415584415584,0.0,0.0,0.8441558441558441,0.0
1979,2611094,75,417000.0,0.06474820143884892,0.2158273381294964,0.7194244604316546,0.0,0.0
1980,2611095,75,20000.0,1.0,0.0,0.0,0.0,0.0
1981,2611096,75,452000.0,0.09955752212389381,0.015486725663716814,0.8849557522123894,0.0,0.0
1982,2611097,75,224000.0,0.13392857142857142,0.0,0.0,0.22321428571428573,0.6428571428571429
1983,2611098,75,312500.0,0.0112,0.0288,0.96,0.0,0.0
1984,2611099,75,104000.0,0.23076923076923078,0.0,0.0,0.7692307692307693,0.0
1985,2611100,75,100000.0,0.0,0.0,0.0,1.0,0.0
1986,2611101,75,136000.0,0.0,0.11764705882352941,0.0,0.8823529411764706,0.0
1987,2611102,75,188000.0,0.0425531914893617,0.7978723404255319,0.0,0.0,0.1595744680851064
1988,2611103,75,276000.0,0.2536231884057971,0.036231884057971016,0.0,0.7101449275362319,0.0
1989,2611104,75,600000.0,0.0,0.0,1.0,0.0,0.0
1990,2611105,75,79000.0,0.05063291139240506,0.4810126582278481,0.0,0.31645569620253167,0.1518987341772152
1991,2611106,75,40000.0,0.075,0.0,0.0,0.625,0.3
1992,2611109,75,100000.0,0.08,0.0,0.0,0.8,0.12
1993,2611110,75,150000.0,0.0,0.0,0.0,1.0,0.0
1994,2611111,75,278000.0,0.046762589928057555,0.0539568345323741,0.0,0.03597122302158273,0.8633093525179856
1995,2611114,75,311000.0,0.04823151125401929,0.02572347266881029,0.28938906752411575,0.6366559485530546,0.0
1996,2611115,75,306000.0,0.042483660130718956,0.08169934640522876,0.0,0.7189542483660131,0.1568627450980392
1997,2611117,75,284000.0,0.08450704225352113,0.31690140845070425,0.0,0.5985915492957746,0.0
1998,2611118,75,42000.0,0.5238095238095238,0.0,0.0,0.47619047619047616,0.0
1999,2611119,75,2940000.0,0.034013605442176874,0.4993197278911565,0.4421768707482993,0.0,0.024489795918367346
2000,2301006,76,545000.0,0.0,0.0,0.0,0.045871559633027525,0.9541284403669725
2001,2301007,76,115000.0,0.0,0.21739130434782608,0.0,0.782608695652174,0.0
2002,2301013,76,360000.0,0.0,0.2777777777777778,0.7222222222222222,0.0,0.0
2003,2301016,76,555000.0,0.0,0.02702702702702703,0.0,0.7207207207207207,0.25225225225225223
2004,2301017,76,35000.0,1.0,0.0,0.0,0.0,0.0
2005,2301021,76,356000.0,0.016853932584269662,0.028089887640449437,0.5617977528089888,0.0,0.39325842696629215
2006,2301029,76,257000.0,0.027237354085603113,0.038910505836575876,0.0,0.8404669260700389,0.0933852140077821
2007,2301037,76,816000.0,0.14705882352941177,0.07352941176470588,0.0,0.7352941176470589,0.04411764705882353
2008,2301038,76,376500.0,0.00796812749003984,0.00398406374501992,0.9561752988047809,0.0,0.03187250996015936
2009,2301041,76,212500.0,0.007058823529411765,0.0,0.0,0.0,0.9929411764705882
2010,2301043,76,199000.0,0.02512562814070352,0.0,0.0,0.9748743718592965,0.0
2011,2301044,76,176000.0,0.09090909090909091,0.5681818181818182,0.3409090909090909,0.0,0.0
2012,2301046,76,3468000.0,0.005190311418685121,0.01441753171856978,0.9803921568627451,0.0,0.0
2013,2301047,76,504000.0,0.0,0.0,0.9523809523809523,0.0,0.047619047619047616
2014,2301048,76,65000.0,0.0,0.0,1.0,0.0,0.0
2015,2301053,76,575000.0,0.0,0.02608695652173913,0.782608695652174,0.19130434782608696,0.0
2016,2301056,76,482000.0,0.0,0.024896265560165973,0.7261410788381742,0.24896265560165975,0.0
2017,2301057,76,348000.0,0.0,0.022988505747126436,0.9770114942528736,0.0,0.0
2018,2301058,76,200000.0,0.0,0.0,0.0,1.0,0.0
2019,2301059,76,315000.0,0.0,0.047619047619047616,0.19047619047619047,0.7619047619047619,0.0
2020,2301060,76,606000.0,0.0,0.0,0.7920792079207921,0.0,0.2079207920792079
2021,2301068,76,607000.0,0.011532125205930808,0.0,0.9884678747940692,0.0,0.0
2022,2301069,76,207000.0,0.43478260869565216,0.26570048309178745,0.0,0.24154589371980675,0.057971014492753624
2023,2301070,76,1256000.0,0.030254777070063694,0.014331210191082803,0.7961783439490446,0.0,0.1592356687898089
2024,2301071,76,190000.0,0.15789473684210525,0.0,0.8421052631578947,0.0,0.0
2025,2301072,76,360000.0,0.2222222222222222,0.08333333333333333,0.0,0.6944444444444444,0.0
2026,2301073,76,236000.0,0.7627118644067796,0.0847457627118644,0.0,0.0,0.15254237288135594
2027,2301074,76,650000.0,0.38461538461538464,0.03076923076923077,0.5846153846153846,0.0,0.0
2028,2301075,76,628000.0,0.0,0.030254777070063694,0.7961783439490446,0.1735668789808917,0.0
2029,2301086,76,700000.0,0.0,0.0,1.0,0.0,0.0
2030,2301087,76,40000.0,1.0,0.0,0.0,0.0,0.0
2031,2301092,76,311000.0,0.06752411575562701,0.1607717041800643,0.0,0.0,0.7717041800643086
2032,2301093,76,431000.0,0.2088167053364269,0.10440835266821345,0.0,0.4408352668213457,0.2459396751740139
2033,2301094,76,340000.0,0.38235294117647056,0.14705882352941177,0.0,0.47058823529411764,0.0
2034,2301096,76,107000.0,0.06542056074766354,0.0,0.9345794392523364,0.0,0.0
2035,2301099,76,141000.0,0.05673758865248227,0.02127659574468085,0.6382978723404256,0.28368794326241137,0.0
2036,2301100,76,89000.0,0.2247191011235955,0.0,0.0,0.5056179775280899,0.2696629213483146
2037,2301104,76,300000.0,0.0,0.0,0.0,1.0,0.0
2038,2301105,76,347000.0,0.2017291066282421,0.0,0.0,0.7982708933717579,0.0
2039,2301108,76,80000.0,0.25,0.0,0.0,0.75,0.0
2040,2301111,76,615500.0,0.487408610885459,0.025182778229082048,0.487408610885459,0.0,0.0
2041,2301113,76,320000.0,0.040625,0.146875,0.0,0.8125,0.0
2042,2301116,76,120000.0,0.0,0.0,0.25,0.75,0.0
2043,2301122,76,280000.0,0.0,0.0,0.0,1.0,0.0
2044,2301124,76,466000.0,0.0,0.22746781115879827,0.7725321888412017,0.0,0.0
2045,2301125,76,1204000.0,0.0033222591362126247,0.0,0.9966777408637874,0.0,0.0
2046,2301126,76,36000.0,0.0,0.0,0.0,0.0,1.0
2047,2301127,76,330000.0,0.09090909090909091,0.0,0.0,0.9090909090909091,0.0
2048,2301128,76,372000.0,0.05913978494623656,0.13440860215053763,0.0,0.8064516129032258,0.0
2049,2301129,76,269000.0,0.0,0.05204460966542751,0.0,0.9479553903345725,0.0
2050,2301130,76,301800.0,0.005964214711729622,0.0,0.9940357852882704,0.0,0.0
2051,2301132,76,218000.0,0.0,0.0779816513761468,0.9220183486238532,0.0,0.0
2052,2304001,76,60000.0,0.0,0.6,0.0,0.0,0.4
2053,2304002,76,42000.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0
2054,2304003,76,358000.0,0.04189944134078212,0.4553072625698324,0.0,0.0,0.5027932960893855
2055,2304004,76,443900.0,0.04257715701734625,0.9574228429826538,0.0,0.0,0.0
2056,2304006,76,348000.0,0.0,0.0,0.8620689655172413,0.0,0.13793103448275862
2057,2304007,76,664000.0,0.0,0.37650602409638556,0.5421686746987951,0.0,0.08132530120481928
2058,2304009,76,529000.0,0.02835538752362949,0.4725897920604915,0.0,0.499054820415879,0.0
2059,2304010,76,77000.0,0.0,1.0,0.0,0.0,0.0
2060,2304011,76,625000.0,0.024,0.112,0.0,0.864,0.0
2061,2304014,76,480000.0,0.0,0.375,0.625,0.0,0.0
2062,2304015,76,38000.0,0.0,0.0,0.0,0.0,1.0
2063,2304020,76,162000.0,0.0,0.0,0.0,0.9259259259259259,0.07407407407407407
2064,2304021,76,140000.0,0.0,0.0,0.0,1.0,0.0
2065,2304022,76,188000.0,0.18617021276595744,0.574468085106383,0.0,0.2393617021276596,0.0
2066,2304024,76,333000.0,0.0,0.0990990990990991,0.0,0.9009009009009009,0.0
2067,2304025,76,656000.0,0.0,0.08536585365853659,0.9146341463414634,0.0,0.0
2068,2304026,76,463500.0,0.0,0.13700107874865156,0.0,0.8629989212513485,0.0
2069,2304027,76,510000.0,0.0196078431372549,0.0,0.0,0.9803921568627451,0.0
2070,2304028,76,855000.0,0.017543859649122806,0.9824561403508771,0.0,0.0,0.0
2071,2304029,76,910000.0,0.01098901098901099,0.989010989010989,0.0,0.0,0.0
2072,2304030,76,315000.0,0.015873015873015872,0.0,0.0,0.9841269841269841,0.0
2073,2304031,76,150000.0,0.0,0.2,0.0,0.8,0.0
2074,2304032,76,180000.0,0.0,0.0,0.0,1.0,0.0
2075,2304033,76,820000.0,0.06097560975609756,0.06097560975609756,0.0,0.8780487804878049,0.0
2076,2304034,76,670000.0,0.029850746268656716,0.07462686567164178,0.8955223880597015,0.0,0.0
2077,2304035,76,460000.0,0.13043478260869565,0.4782608695652174,0.0,0.391304347826087,0.0
2078,2304036,76,570000.0,0.2982456140350877,0.17543859649122806,0.0,0.5263157894736842,0.0
2079,2304037,76,530000.0,0.0660377358490566,0.9339622641509434,0.0,0.0,0.0
2080,2304038,76,137000.0,0.16058394160583941,0.3284671532846715,0.0,0.5109489051094891,0.0
2081,2304039,76,511400.0,0.02933124755572937,0.14157215486898708,0.7821666014861165,0.0,0.046929996089166995
2082,2304040,76,439000.0,0.02050113895216401,0.03416856492027335,0.0,0.8883826879271071,0.05694760820045558
2083,2304041,76,825000.0,0.07878787878787878,0.07272727272727272,0.8484848484848485,0.0,0.0
2084,2304043,76,254000.0,0.08661417322834646,0.48031496062992124,0.0,0.4330708661417323,0.0
2085,2304044,76,1664000.0,0.0,0.02403846153846154,0.3605769230769231,0.6009615384615384,0.014423076923076924
2086,2304045,76,2338000.0,0.0,0.12318220701454234,0.2566295979469632,0.6201881950384944,0.0
2087,2304046,76,432000.0,0.0,1.0,0.0,0.0,0.0
2088,2304049,76,455000.0,0.015384615384615385,0.0,0.8791208791208791,0.0,0.1054945054945055
2089,2304050,76,45000.0,0.0,1.0,0.0,0.0,0.0
2090,2304051,76,380000.0,0.0,0.0,0.0,0.5789473684210527,0.42105263157894735
2091,2304052,76,170000.0,0.0,0.0,1.0,0.0,0.0
2092,2304053,76,153500.0,0.035830618892508145,0.16286644951140064,0.0,0.48859934853420195,0.3127035830618892
2093,2304055,76,303000.0,0.0,0.0924092409240924,0.0,0.9075907590759076,0.0
2094,2304056,76,270000.0,0.0,0.2222222222222222,0.0,0.7777777777777778,0.0
2095,2304059,76,412000.0,0.0,0.4854368932038835,0.24271844660194175,0.24271844660194175,0.02912621359223301
2096,2304064,76,500000.0,0.0,0.0,1.0,0.0,0.0
2097,2304065,76,269000.0,0.05947955390334572,0.011152416356877323,0.0,0.929368029739777,0.0
2098,2304070,76,127000.0,0.0,0.2992125984251969,0.2755905511811024,0.23622047244094488,0.1889763779527559
2099,2304071,76,64000.0,0.0,0.0,0.0,0.0,1.0
2100,2304072,76,31000.0,0.0,0.9032258064516129,0.0,0.0967741935483871,0.0
2101,2304075,76,149000.0,0.0,0.4966442953020134,0.0,0.5033557046979866,0.0
2102,2304076,76,115000.0,0.0,0.0,0.0,1.0,0.0
2103,2304083,76,90000.0,0.16666666666666666,0.2777777777777778,0.0,0.5555555555555556,0.0
2104,2304084,76,0.0,,,,,
2105,2304085,76,635500.0,0.11014948859166011,0.18174665617623917,0.7081038552321007,0.0,0.0
2106,2304086,76,35000.0,0.7714285714285715,0.22857142857142856,0.0,0.0,0.0
2107,2304087,76,225000.0,0.07111111111111111,0.5333333333333333,0.06666666666666667,0.2222222222222222,0.10666666666666667
2108,2304089,76,374000.0,0.11764705882352941,0.0,0.0,0.5347593582887701,0.34759358288770054
2109,2304090,76,574000.0,0.06968641114982578,0.0,0.6097560975609756,0.2787456445993031,0.041811846689895474
2110,2304091,76,505500.0,0.03956478733926805,0.010880316518298714,0.49455984174085066,0.4549950544015826,0.0
2111,2304092,76,83000.0,0.26506024096385544,0.5903614457831325,0.0,0.14457831325301204,0.0
2112,2304094,76,317000.0,0.06624605678233439,0.17665615141955837,0.0,0.0,0.7570977917981072
2113,2304098,76,235000.0,0.0,0.06382978723404255,0.0,0.0,0.9361702127659575
2114,2304103,76,372000.0,0.03225806451612903,0.8064516129032258,0.0,0.16129032258064516,0.0
2115,2304105,76,115000.0,0.08695652173913043,0.043478260869565216,0.8695652173913043,0.0,0.0
2116,2304110,76,62000.0,0.22580645161290322,0.7741935483870968,0.0,0.0,0.0
2117,2304111,76,590000.0,0.0,0.15254237288135594,0.847457627118644,0.0,0.0
2118,2304112,76,420000.0,0.0,0.047619047619047616,0.9523809523809523,0.0,0.0
2119,2304118,76,215000.0,0.023255813953488372,0.0,0.9767441860465116,0.0,0.0
2120,2304119,76,109000.0,0.08256880733944955,0.0,0.0,0.7339449541284404,0.1834862385321101
2121,2304121,76,374000.0,0.053475935828877004,0.21390374331550802,0.6684491978609626,0.0,0.06417112299465241
2122,2304122,76,15000.0,1.0,0.0,0.0,0.0,0.0
2123,2304123,76,266000.0,0.0,0.18796992481203006,0.0,0.0,0.8120300751879699
2124,2304124,76,490000.0,0.0,0.07346938775510205,0.8775510204081632,0.0,0.04897959183673469
2125,2304126,76,63800.0,0.07523510971786834,0.54858934169279,0.0,0.0,0.3761755485893417
2126,2304130,76,63500.0,0.2440944881889764,0.0,0.0,0.0,0.7559055118110236
2127,2304131,76,331500.0,0.02262443438914027,0.0,0.9049773755656109,0.0,0.07239819004524888
2128,2304132,76,262500.0,0.047619047619047616,0.0,0.9523809523809523,0.0,0.0
2129,2304133,76,131000.0,0.15267175572519084,0.48091603053435117,0.0,0.0,0.366412213740458
2130,2304134,76,1094000.0,0.012797074954296161,0.0,0.9872029250457038,0.0,0.0
2131,2304135,76,781000.0,0.03201024327784891,0.0,0.0,0.9218950064020487,0.046094750320102434
2132,2304136,76,420000.0,0.0,0.0,0.0,1.0,0.0
2133,2304139,76,980000.0,0.05102040816326531,0.1326530612244898,0.8163265306122449,0.0,0.0
2134,2304140,76,607000.0,0.011532125205930808,0.0,0.0,0.9884678747940692,0.0
2135,2304141,76,450000.0,0.0,0.0,0.0,1.0,0.0
2136,2304146,76,710000.0,0.08450704225352113,0.07042253521126761,0.0,0.8450704225352113,0.0
2137,2304147,76,968000.0,0.10330578512396695,0.07024793388429752,0.0,0.8264462809917356,0.0
2138,2304148,76,352000.0,0.08522727272727272,0.3693181818181818,0.0,0.0,0.5454545454545454
2139,2304149,76,125000.0,0.0,0.24,0.0,0.0,0.76
2140,2304150,76,1345000.0,0.013382899628252789,0.1315985130111524,0.5947955390334573,0.26022304832713755,0.0
2141,2304151,76,1170000.0,0.03418803418803419,0.0,0.9658119658119658,0.0,0.0
2142,2304152,76,823000.0,0.060753341433778855,0.08869987849331713,0.850546780072904,0.0,0.0
2143,2304154,76,195000.0,0.10256410256410256,0.8974358974358975,0.0,0.0,0.0
2144,2304155,76,15000.0,0.0,0.0,0.0,1.0,0.0
2145,2304157,76,705000.0,0.04539007092198582,0.04680851063829787,0.5673758865248227,0.3404255319148936,0.0
2146,2304158,76,269000.0,0.011152416356877323,0.05947955390334572,0.0,0.929368029739777,0.0
2147,2304162,76,274000.0,0.0,0.0,1.0,0.0,0.0
2148,2304163,76,191000.0,0.05759162303664921,0.0,0.0,0.9424083769633508,0.0
2149,2304164,76,525000.0,0.0380952380952381,0.0,0.9142857142857143,0.0019047619047619048,0.045714285714285714
2150,2304166,76,331000.0,0.06042296072507553,0.0755287009063444,0.45317220543806647,0.3021148036253776,0.10876132930513595
2151,2304167,76,67000.0,0.0,0.40298507462686567,0.0,0.5970149253731343,0.0
2152,2304170,76,200000.0,0.0,0.0,0.0,1.0,0.0
2153,2304173,76,204000.0,0.0,0.0,0.8823529411764706,0.0,0.11764705882352941
2154,2304174,76,628000.0,0.028662420382165606,0.2070063694267516,0.0,0.47770700636942676,0.28662420382165604
2155,2304175,76,390000.0,0.1076923076923077,0.07692307692307693,0.7692307692307693,0.046153846153846156,0.0
2156,2304176,76,695500.0,0.002156721782890007,0.0,0.7907979870596693,0.0,0.2070452911574407
2157,2304177,76,1232000.0,0.025974025974025976,0.0,0.974025974025974,0.0,0.0
2158,2309002,76,155000.0,0.03225806451612903,0.967741935483871,0.0,0.0,0.0
2159,2309004,76,0.0,,,,,
2160,2309014,76,1204000.0,0.0033222591362126247,0.0,0.0,0.9966777408637874,0.0
2161,2309016,76,475000.0,0.07368421052631578,0.08421052631578947,0.0,0.8421052631578947,0.0
2162,2309021,76,1460000.0,0.00684931506849315,0.0,0.6164383561643836,0.3767123287671233,0.0
2163,2309022,76,1000000.0,0.35,0.0,0.0,0.65,0.0
2164,2309029,76,266000.0,0.8646616541353384,0.0,0.0,0.0,0.13533834586466165
2165,2309030,76,80000.0,0.125,0.875,0.0,0.0,0.0
2166,2309032,76,220000.0,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.0,0.0
2167,2309033,76,240000.0,0.0,1.0,0.0,0.0,0.0
2168,2309036,76,136000.0,0.03676470588235294,0.0,0.0,0.0,0.9632352941176471
2169,2309037,76,550000.0,0.18181818181818182,0.8181818181818182,0.0,0.0,0.0
2170,2309039,76,439000.0,0.08656036446469248,0.06378132118451026,0.0,0.39863325740318906,0.4510250569476082
2171,2309041,76,641000.0,0.0078003120124804995,0.031201248049921998,0.0,0.62402496099844,0.3369734789391576
2172,2309042,76,647000.0,0.0,0.0,0.0,0.9922720247295209,0.0077279752704791345
2173,2309045,76,25000.0,0.0,1.0,0.0,0.0,0.0
2174,2309053,76,148000.0,0.0,0.10810810810810811,0.0,0.8108108108108109,0.08108108108108109
2175,2309054,76,141200.0,0.0,0.0084985835694051,0.0,0.9915014164305949,0.0
